id,name,gender,type,category_id,category_name
sr:competition:3789,"ATP Challenger Alphen aan den Rijn, Netherlands Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3791,"ATP Challenger Alphen aan den Rijn, Netherlands Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3795,"ATP Challenger Brasov, Romania Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3797,"ATP Challenger Brasov, Romania Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3801,"ATP Challenger Genoa, Italy Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3803,"ATP Challenger Genoa, Italy Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3813,"ATP Challenger Seville, Spain Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3815,"ATP Challenger Seville, Spain Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3819,"ATP Challenger St. Remy, France Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3821,"ATP Challenger St. Remy, France Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3825,"ATP Challenger Banja Luka, Bosnia & Herzegovina Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3827,"ATP Challenger Banja Luka, Bosnia & Herzegovina Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3831,"ATP Challenger Szczecin, Poland Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3833,"ATP Challenger Szczecin, Poland Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3837,"ATP Challenger Todi, Italy Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3839,"ATP Challenger Todi, Italy Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3855,"ATP Challenger Trnava, Slovakia Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3857,"ATP Challenger Trnava, Slovakia Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3861,"ATP Challenger Cali, Colombia Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3863,"ATP Challenger Cali, Colombia Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3867,"ATP Challenger Montevideo, Uruguay Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3869,"ATP Challenger Montevideo, Uruguay Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3873,"ATP Challenger Mons, Belgium Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3875,"ATP Challenger Mons, Belgium Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3879,"ATP Challenger Quito, Ecuador Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3881,"ATP Challenger Quito, Ecuador Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3899,"ATP Challenger Rennes, France Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3901,"ATP Challenger Rennes, France Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3905,"ATP Challenger Tiburon, USA Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3907,"ATP Challenger Tiburon, USA Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3915,"ATP Challenger Orleans, France Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3917,"ATP Challenger Orleans, France Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3921,"ATP Challenger Astana, Kazakhstan Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3923,"ATP Challenger Astana, Kazakhstan Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3927,"ATP Challenger Eckental, Germany Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3929,"ATP Challenger Eckental, Germany Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3933,"ATP Challenger Medellin, Colombia Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3935,"ATP Challenger Medellin, Colombia Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3945,"ATP Challenger Guayaquil, Ecuador Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3947,"ATP Challenger Guayaquil, Ecuador Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3951,"ATP Challenger Knoxville, USA Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3953,"ATP Challenger Knoxville, USA Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3957,"ATP Challenger Ortisei, Italy Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3959,"ATP Challenger Ortisei, Italy Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3963,"ATP Challenger Bratislava, Slovakia Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3965,"ATP Challenger Bratislava, Slovakia Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3975,"ATP Challenger Champaign, USA Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3977,"ATP Challenger Champaign, USA Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3987,"ATP Challenger Helsinki, Finland Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3989,"ATP Challenger Helsinki, Finland Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3993,"ATP Challenger Toyota, Japan Men Singles",men,singles,sr:category:72,Challenger
sr:competition:3995,"ATP Challenger Toyota, Japan Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:3999,"ATP Montpellier, France Men Singles",men,singles,sr:category:3,ATP
sr:competition:4001,"ATP Montpellier, France Men Doubles",men,doubles,sr:category:3,ATP
sr:competition:4011,"ATP Challenger Loughborough, Great Britain Men Singles",men,singles,sr:category:72,Challenger
sr:competition:4013,"ATP Challenger Loughborough, Great Britain Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:4083,"ATP Challenger Buenos Aires, Argentina Men Singles",men,singles,sr:category:72,Challenger
sr:competition:4085,"ATP Challenger Buenos Aires, Argentina Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:4143,Dominican Republic F2 Men Singles,men,singles,sr:category:785,ITF Men
sr:competition:4145,Dominican Republic F2 Men Doubles,men,doubles,sr:category:785,ITF Men
sr:competition:4149,"ATP Challenger Santiago, Chile Men Singles",men,singles,sr:category:72,Challenger
sr:competition:4151,"ATP Challenger Santiago, Chile Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:4185,"WTA Baku, Azerbaijan Women Singles",women,singles,sr:category:6,WTA
sr:competition:4187,"WTA Baku, Azerbaijan Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:4209,"ATP Challenger Quimper, France Men Singles",men,singles,sr:category:72,Challenger
sr:competition:4211,"ATP Challenger Quimper, France Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:4221,"WTA Doha, Qatar Women Singles",women,singles,sr:category:6,WTA
sr:competition:4223,"WTA Doha, Qatar Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:4299,"ATP Challenger Le Gosier, Guadeloupe Men Singles",men,singles,sr:category:72,Challenger
sr:competition:4301,"ATP Challenger Le Gosier, Guadeloupe Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:4311,"ATP Challenger Barranquilla, Colombia Men Singles",men,singles,sr:category:72,Challenger
sr:competition:4313,"ATP Challenger Barranquilla, Colombia Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:4329,"ATP Winston Salem, USA Men Singles",men,singles,sr:category:3,ATP
sr:competition:4331,"ATP Winston Salem, USA Men Doubles",men,doubles,sr:category:3,ATP
sr:competition:4393,"ITF Men Stuttgart-Stammheim, Germany Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:4395,"ITF Men Stuttgart-Stammheim, Germany Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:4415,"ITF Women Kaarst, Germany Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:4417,"ITF Women Kaarst, Germany Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:4489,"WTA Dubai, UAE Women Singles",women,singles,sr:category:6,WTA
sr:competition:4491,"WTA Dubai, UAE Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:4507,"ATP Challenger Bogota, Colombia Men Singles",men,singles,sr:category:72,Challenger
sr:competition:4509,"ATP Challenger Bogota, Colombia Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:4531,"WTA Acapulco, Mexico Women Singles",women,singles,sr:category:6,WTA
sr:competition:4533,"WTA Acapulco, Mexico Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:4537,"ATP Challenger Casablanca, Morocco Men Singles",men,singles,sr:category:72,Challenger
sr:competition:4539,"ATP Challenger Casablanca, Morocco Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:4559,"WTA Kuala Lumpur, Malaysia Women Singles",women,singles,sr:category:6,WTA
sr:competition:4561,"WTA Kuala Lumpur, Malaysia Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:4577,"ITF Men Cherkassy, Ukraine Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:4579,"ITF Men Cherkassy, Ukraine Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:4589,"WTA Indian Wells, USA Women Singles",women,singles,sr:category:6,WTA
sr:competition:4591,"WTA Indian Wells, USA Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:4631,"ATP Challenger Guangzhou, China Men Singles",men,singles,sr:category:72,Challenger
sr:competition:4633,"ATP Challenger Guangzhou, China Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:4637,"ITF Women Rabat, Morocco Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:4639,"ITF Women Rabat, Morocco Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:4661,Great Britain F4 Men Singles,men,singles,sr:category:785,ITF Men
sr:competition:4663,Great Britain F4 Men Doubles,men,doubles,sr:category:785,ITF Men
sr:competition:4667,"ITF Women Bath, Great Britain Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:4669,"ITF Women Bath, Great Britain Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:4685,"ATP Challenger Santos, Brazil Men Singles",men,singles,sr:category:72,Challenger
sr:competition:4687,"ATP Challenger Santos, Brazil Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:4691,"WTA Miami, USA Women Singles",women,singles,sr:category:6,WTA
sr:competition:4693,"WTA Miami, USA Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:4769,"ATP Challenger Rome, Italy Men Singles",men,singles,sr:category:72,Challenger
sr:competition:4771,"ATP Challenger Rome, Italy Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:4775,"WTA Rome, Italy Women Singles",women,singles,sr:category:6,WTA
sr:competition:4777,"WTA Rome, Italy Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:4793,"ITF Men Vrsar, Croatia Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:4795,"ITF Men Vrsar, Croatia Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:4811,"ITF Women Caracas, Venezuela Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:4813,"ITF Women Caracas, Venezuela Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:4835,"ITF Women Bol, Croatia Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:4837,"ITF Women Bol, Croatia Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:4847,"WTA Stuttgart, Germany Women Singles",women,singles,sr:category:6,WTA
sr:competition:4849,"WTA Stuttgart, Germany Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:4877,Challenge Belgrade Men Singles,men,singles,sr:category:72,Challenger
sr:competition:4879,Challenge Belgrade Men Doubles,men,doubles,sr:category:72,Challenger
sr:competition:4907,"ATP Challenger Bangkok, Thailand Men Singles",men,singles,sr:category:72,Challenger
sr:competition:4909,"ATP Challenger Bangkok, Thailand Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:4925,"WTA Madrid, Spain Women Singles",women,singles,sr:category:6,WTA
sr:competition:4927,"WTA Madrid, Spain Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:4931,"ATP Challenger Prague, Czech Republic Men Singles",men,singles,sr:category:72,Challenger
sr:competition:4933,"ATP Challenger Prague, Czech Republic Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:4973,"ATP Challenger Zagreb, Croatia Men Singles",men,singles,sr:category:72,Challenger
sr:competition:4975,"ATP Challenger Zagreb, Croatia Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:5167,"ATP Challenger Nottingham, Great Britain Men Singles",men,singles,sr:category:72,Challenger
sr:competition:5169,"ATP Challenger Nottingham, Great Britain Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:5197,"ITF Women Bangkok, Thailand Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:5199,"ITF Women Bangkok, Thailand Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:5239,"ITF Men Bytom, Poland Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:5241,"ITF Men Bytom, Poland Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:5305,"ATP Challenger Guadalajara, Mexico Men Singles",men,singles,sr:category:72,Challenger
sr:competition:5307,"ATP Challenger Guadalajara, Mexico Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:5407,"ITF Men Frinton, Great Britain Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:5409,"ITF Men Frinton, Great Britain Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:5523,"ITF Men Izmir, Turkey Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:5525,"ITF Men Izmir, Turkey Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:5559,"ITF Men Vierumaki, Finland Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:5561,"ITF Men Vierumaki, Finland Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:5643,"ITF Women St. Petersburg, Russia Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:5645,"ITF Women St. Petersburg, Russia Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:5693,"ITF Women Vinkovci, Croatia Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:5695,"ITF Women Vinkovci, Croatia Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:5699,"ITF Women Mamaia, Romania Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:5701,"ITF Women Mamaia, Romania Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:5755,"ITF Women Alphen aan den Rijn, Netherlands Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:5757,"ITF Women Alphen aan den Rijn, Netherlands Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:5773,"ATP Challenger Madrid, Spain Men Singles",men,singles,sr:category:72,Challenger
sr:competition:5775,"ATP Challenger Madrid, Spain Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:5779,"ATP Challenger Aguascalientes, Mexico Men Singles",men,singles,sr:category:72,Challenger
sr:competition:5781,"ATP Challenger Aguascalientes, Mexico Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:5785,"ATP Challenger Campinas, Brazil Men Singles",men,singles,sr:category:72,Challenger
sr:competition:5787,"ATP Challenger Campinas, Brazil Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:5791,"ATP Challenger Izmir, Turkey Men Singles",men,singles,sr:category:72,Challenger
sr:competition:5793,"ATP Challenger Izmir, Turkey Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:5797,"ATP Challenger Ningbo, China Men Singles",men,singles,sr:category:72,Challenger
sr:competition:5799,"ATP Challenger Ningbo, China Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:5803,"ATP Challenger Istanbul, Turkey Men Singles",men,singles,sr:category:72,Challenger
sr:competition:5805,"ATP Challenger Istanbul, Turkey Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:5839,"ITF Women Redding, USA Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:5883,USA F24 Men Singles,men,singles,sr:category:785,ITF Men
sr:competition:5885,USA F24 Men Doubles,men,doubles,sr:category:785,ITF Men
sr:competition:5901,"ATP Challenger Napoli, Italy Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:5903,"ATP Challenger Napoli, Italy Men Singles",men,singles,sr:category:72,Challenger
sr:competition:5943,"WTA Tokyo, Japan Women Singles",women,singles,sr:category:6,WTA
sr:competition:5945,"WTA Tokyo, Japan Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:5955,"ITF Men Leimen, Germany Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:5957,"ITF Men Leimen, Germany Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:5973,"ITF Women Dobrich, Bulgaria Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:5975,"ITF Women Dobrich, Bulgaria Women Doubles",women,doubles,sr:category:213,ITF Women
